"","V1","V2","V3"
"125",-87.520601852871,32.4479166659279,73.4069900512695
"126",-87.520601852871,32.4466203696316,71.8005065917969
"127",-87.520601852871,32.4350462955576,73.8614730834961
"128",-87.5205092602784,32.448101851113,73.202880859375
"129",-87.5205092602784,32.4471759251871,70.8205261230469
"130",-87.5205092602784,32.446064814076,74.3273468017578
"131",-87.5204166676858,32.4488425918538,74.4544830322266
"132",-87.5204166676858,32.4456944437057,75.1538848876953
"133",-87.5203240750932,32.4569907400018,81.3829193115234
"134",-87.5203240750932,32.4568055548167,81.6129608154297
"135",-87.5203240750932,32.4553240733352,82.5281829833984
"136",-87.5203240750932,32.4543981474093,83.3665924072266
"137",-87.5203240750932,32.4492129622241,74.4987640380859
"138",-87.5203240750932,32.446527777039,72.468147277832
"139",-87.5202314825006,32.4348611103724,73.9409408569336
"140",-87.520138889908,32.453564814076,82.2698974609375
"141",-87.5201851862043,32.4488888881501,75.8054809570312
"142",-87.520138889908,32.4466203696316,74.1283493041992
"143",-87.520138889908,32.4456944437057,76.3123092651367
"144",-87.520138889908,32.444490740002,74.103157043457
"145",-87.5200462973154,32.4518055548167,79.4402770996094
"146",-87.5200462973154,32.4491203696316,75.8221282958984
"147",-87.5200462973154,32.448101851113,74.0519485473633
"148",-87.5200462973154,32.4473611103723,71.1700439453125
"149",-87.5200462973154,32.4461574066686,75.3434677124023
"150",-87.5200462973154,32.4447685177797,74.2100830078125
"151",-87.5199537047228,32.455601851113,83.0720520019531
"152",-87.5199537047228,32.4468981474094,74.0270538330078
"153",-87.5199537047228,32.4255092585207,82.4733047485352
"154",-87.5199537047228,32.4253240733355,82.3605651855469
"155",-87.5198611121302,32.4536574066685,83.0869522094727
"156",-87.5198611121302,32.4487499992612,76.1787719726562
"157",-87.5198611121302,32.4462499992612,76.1056900024414
"158",-87.5198611121302,32.4457870362982,76.46728515625
"159",-87.5198611121302,32.444027777039,73.5636596679688
"160",-87.5198611121302,32.4250462955577,82.6026306152344
"161",-87.5197685195376,32.4492129622241,76.2507934570312
"162",-87.5197685195376,32.4484722214834,74.9431610107422
"163",-87.5197685195376,32.448101851113,74.1064910888672
"164",-87.5197685195376,32.4473611103723,72.3847732543945
"165",-87.5197685195376,32.4469907400019,75.1175231933594
"166",-87.5197685195376,32.434953702965,74.0891876220703
"167",-87.5196759269451,32.4550462955574,84.3480911254883
"168",-87.5196759269451,32.4539351844463,83.2577133178711
"169",-87.5196759269451,32.4458796288908,76.6751556396484
"170",-87.5195833343525,32.4563425918537,84.3689117431641
"171",-87.5195833343525,32.4557870362982,85.5101165771484
"172",-87.5195833343525,32.4547685177796,85.0440216064453
"173",-87.5195833343525,32.4545833325945,85.5340881347656
"174",-87.5195833343525,32.4481944437056,73.7632141113281
"175",-87.5195833343525,32.4445833325946,73.7090759277344
"176",-87.5195833343525,32.4343981474095,75.9380569458008
"177",-87.5194907417599,32.4524537029649,81.9992370605469
"178",-87.5194907417599,32.4508796288908,77.5857543945312
"179",-87.5194907417599,32.4486574066686,76.3902282714844
"180",-87.5194907417599,32.4468981474094,76.8319931030273
"181",-87.5194907417599,32.4462499992612,76.8013000488281
"182",-87.5194907417599,32.437453702965,73.2409362792969
"183",-87.5193981491673,32.4473611103723,74.4168243408203
"184",-87.5193055565747,32.4555092585204,86.0757141113281
"185",-87.5193055565747,32.4552314807426,85.9547271728516
"186",-87.5193055565747,32.4495833325945,76.7983856201172
"187",-87.5193055565747,32.4458796288908,76.937744140625
"188",-87.5193055565747,32.4264351844466,83.7471466064453
"189",-87.5191666676858,32.45638888815,83.9932861328125
"190",-87.5192129639821,32.4560648140759,85.7458801269531
"191",-87.5192129639821,32.4538425918537,85.6224670410156
"192",-87.5192129639821,32.4524537029649,82.0410461425781
"193",-87.5192129639821,32.4517129622241,79.3869781494141
"194",-87.5192129639821,32.4486574066686,76.2951278686523
"195",-87.5192129639821,32.4461574066686,77.1657562255859
"196",-87.5191203713895,32.4534722214834,86.0799179077148
"197",-87.5191203713895,32.4515277770389,80.0995101928711
"198",-87.5191203713895,32.4508796288908,78.2779083251953
"199",-87.5190277787969,32.4550462955574,87.9945678710938
"200",-87.5190277787969,32.4492129622241,77.0263214111328
"201",-87.5190277787969,32.4469907400019,77.1050109863281
"202",-87.5190277787969,32.4432870362983,71.031623840332
"203",-87.5190277787969,32.4256944437059,84.6741638183594
"204",-87.5189351862043,32.4543981474093,87.8999328613281
"205",-87.5189351862043,32.4534722214834,86.0799179077148
"206",-87.5189351862043,32.4524537029649,81.8984832763672
"207",-87.5189351862043,32.4472685177797,74.3198394775391
"208",-87.5189351862043,32.4458796288908,77.1255569458008
"209",-87.5189351862043,32.4353240733354,73.6559753417969
"210",-87.5189351862043,32.4247685177799,84.0223236083984
"211",-87.5188425936117,32.4560648140759,85.9820861816406
"212",-87.5188425936117,32.4547685177796,88.8538284301758
"213",-87.5188425936117,32.4486574066686,75.5202102661133
"214",-87.5188425936117,32.4373611103724,73.8077774047852
"215",-87.5188425936117,32.4348611103724,74.8999938964844
"216",-87.5188425936117,32.4243981474096,83.9963684082031
"217",-87.5187500010191,32.45513888815,88.3964080810547
"218",-87.5187500010191,32.4488888881501,75.9211349487305
"219",-87.5187500010191,32.4481944437056,73.7398910522461
"220",-87.5187500010191,32.4468055548168,77.7772750854492
"221",-87.5187500010191,32.4459722214834,77.4373092651367
"222",-87.5186574084265,32.4564351844463,82.7321472167969
"223",-87.5186574084265,32.4557870362982,86.4833450317383
"224",-87.5186574084265,32.4539351844463,87.2467346191406
"225",-87.5186574084265,32.4484722214834,74.4398803710938
"226",-87.5186574084265,32.4477314807427,74.0386199951172
"227",-87.5186574084265,32.4474537029649,74.8842010498047
"228",-87.5186574084265,32.4462499992612,78.1855316162109
"229",-87.5186574084265,32.4456018511131,76.8535919189453
"230",-87.5186574084265,32.4453240733353,75.7498092651367
"231",-87.5186574084265,32.4348611103724,74.8999938964844
"232",-87.5186574084265,32.4265277770392,84.3056030273438
"233",-87.5185648158339,32.4524537029649,81.6206359863281
"234",-87.5185648158339,32.4516203696315,80.4876556396484
"235",-87.5185648158339,32.4458796288908,78.1121063232422
"236",-87.5184722232413,32.453564814076,86.0428924560547
"237",-87.5184722232413,32.4508796288908,78.7100296020508
"238",-87.5184722232413,32.4452314807427,76.2793121337891
"239",-87.5184722232413,32.4449537029649,75.2368316650391
"240",-87.5184722232413,32.4348611103724,74.9376602172852
"241",-87.5184722232413,32.4252314807429,85.2952270507812
"242",-87.5183796306488,32.4560648140759,85.7531051635742
"243",-87.5183796306488,32.4553240733352,87.6583786010742
"244",-87.5183796306488,32.4541203696315,88.8696517944336
"245",-87.5183796306488,32.4462499992612,78.5346984863281
"246",-87.5183796306488,32.4458796288908,78.1121063232422
"247",-87.5183796306488,32.4446759251872,74.8377456665039
"248",-87.5183796306488,32.437453702965,73.68212890625
"249",-87.5183796306488,32.4320833325947,79.9898071289062
"250",-87.5182870380562,32.4564351844463,80.764892578125
"251",-87.5182870380562,32.4487499992612,76.8380432128906
"252",-87.5182870380562,32.4484722214834,75.8178634643555
"253",-87.5182870380562,32.4481944437056,75.5959320068359
"254",-87.5182870380562,32.4479166659279,76.5285491943359
"255",-87.5182870380562,32.4477314807427,77.0568008422852
"256",-87.5182870380562,32.4469907400019,78.5910491943359
"257",-87.5182870380562,32.4265277770392,84.2395782470703
"258",-87.5182870380562,32.423842591854,83.8157806396484
"259",-87.5181944454636,32.4537499992611,87.2768020629883
"260",-87.5181944454636,32.4459722214834,79.4228668212891
"261",-87.5181944454636,32.437453702965,73.3229293823242
"262",-87.5181944454636,32.4348611103724,75.0293579101562
"263",-87.5181944454636,32.4244907400022,84.49560546875
"264",-87.518101852871,32.4543981474093,88.9388046264648
"265",-87.518101852871,32.4508796288908,79.2766952514648
"266",-87.518101852871,32.450601851113,79.1467056274414
"267",-87.518101852871,32.4469907400019,78.5910491943359
"268",-87.5180092602784,32.4531944437056,84.8306198120117
"269",-87.5180092602784,32.4453240733353,78.4271087646484
"270",-87.5180092602784,32.437916665928,75.114387512207
"271",-87.5180092602784,32.4267129622244,84.2704162597656
"272",-87.5180092602784,32.4265277770392,84.2704162597656
"273",-87.5179166676858,32.4550462955574,86.5312042236328
"274",-87.5179166676858,32.4524537029649,82.0250549316406
"275",-87.5179166676858,32.4472685177797,79.0131683349609
"276",-87.5179166676858,32.4469907400019,79.2886505126953
"277",-87.5179166676858,32.4458796288908,79.9271469116211
"278",-87.5179166676858,32.435416665928,72.9074859619141
"279",-87.5179166676858,32.4270833325947,82.6128463745117
"280",-87.5178240750932,32.4546759251871,87.9257202148438
"281",-87.5178240750932,32.4539351844463,86.7816925048828
"282",-87.5178240750932,32.4518981474093,81.4026947021484
"283",-87.5178240750932,32.434953702965,75.0578231811523
"284",-87.5178240750932,32.4338425918539,78.4602661132812
"285",-87.5178240750932,32.4334722214835,79.2459259033203
"286",-87.5178240750932,32.4313425918539,80.3547058105469
"287",-87.5178240750932,32.4256944437059,85.8387451171875
"288",-87.5178240750932,32.4252314807429,85.81787109375
"289",-87.5177314825006,32.4508796288908,80.5353775024414
"290",-87.5177314825006,32.4473611103723,80.5770111083984
"291",-87.5177314825006,32.4469907400019,81.1619567871094
"292",-87.5177314825006,32.4380092585206,74.016716003418
"293",-87.517638889908,32.4561574066685,79.2392730712891
"294",-87.517638889908,32.4516203696315,81.9862060546875
"295",-87.517638889908,32.4491203696316,79.8423919677734
"296",-87.5176851862043,32.4453240733353,79.6941070556641
"297",-87.517638889908,32.4343055548169,76.5598526000977
"298",-87.517638889908,32.4266203696318,84.5598449707031
"299",-87.5175462973154,32.4441203696316,73.9616928100586
"300",-87.5175462973154,32.4337499992613,77.7288360595703
"301",-87.5175462973154,32.4334722214835,79.1787185668945
"302",-87.5175462973154,32.4318055548169,81.0197372436523
"303",-87.5174537047228,32.45513888815,83.6944732666016
"304",-87.5174537047228,32.4545833325945,85.2682952880859
"305",-87.5174537047228,32.4543055548167,85.6269683837891
"306",-87.5174537047228,32.4482870362982,79.3028030395508
"307",-87.5174537047228,32.4459722214834,81.8372344970703
"308",-87.5174537047228,32.4341203696317,76.7480316162109
"309",-87.5173611121302,32.4469907400019,81.9712829589844
"310",-87.5173611121302,32.4446759251872,76.9967498779297
"311",-87.5173611121302,32.428842591854,85.7710723876953
"312",-87.5172685195376,32.453101851113,83.9110107421875
"313",-87.5172685195376,32.4509722214834,80.8945083618164
"314",-87.5172685195376,32.4408796288909,76.8055648803711
"315",-87.5172685195376,32.4343055548169,76.3528289794922
"316",-87.5172685195376,32.4262499992614,85.0433120727539
"317",-87.517175926945,32.4525462955575,84.4229888916016
"318",-87.517175926945,32.4507870362982,81.5821990966797
"319",-87.517175926945,32.4491203696316,82.6071929931641
"320",-87.517175926945,32.4487499992612,82.0366058349609
"321",-87.517175926945,32.4268981474095,84.2601928710938
"322",-87.517175926945,32.4253240733355,86.7768707275391
"323",-87.5170833343524,32.4515277770389,83.3494644165039
"324",-87.5170833343524,32.4509722214834,81.5821990966797
"325",-87.5170833343524,32.4441203696316,75.8697509765625
"326",-87.5170833343524,32.4405092585205,77.68212890625
"327",-87.5170833343524,32.4342129622243,75.9313201904297
"328",-87.5169907417599,32.4436574066686,74.4685211181641
"329",-87.5168981491673,32.4473611103723,81.4378509521484
"330",-87.5168981491673,32.4251388881503,87.3944320678711
"331",-87.5168055565747,32.45263888815,85.2669677734375
"332",-87.5168055565747,32.4492129622241,82.933837890625
"333",-87.5168055565747,32.4489351844464,82.7099151611328
"334",-87.5168055565747,32.4468055548168,83.1391906738281
"335",-87.5168055565747,32.441527777039,76.0254058837891
"336",-87.5168055565747,32.4266203696318,85.9236221313477
"337",-87.5167129639821,32.4518981474093,84.0783233642578
"338",-87.5167129639821,32.4472685177797,81.4378509521484
"339",-87.5167129639821,32.4336574066687,77.2017593383789
"340",-87.5167129639821,32.4328240733354,79.0228271484375
"341",-87.5167129639821,32.430879628891,82.0237426757812
"342",-87.5167129639821,32.4290277770391,86.083984375
"343",-87.5167129639821,32.4285648140762,86.8300933837891
"344",-87.5167129639821,32.4256944437059,87.4788055419922
"345",-87.5166203713895,32.4531944437056,85.6919326782227
"346",-87.5166203713895,32.4376388881502,75.0069961547852
"347",-87.5166203713895,32.4319907400021,82.2123107910156
"348",-87.5166203713895,32.4248611103725,88.5401763916016
"349",-87.5165277787969,32.45263888815,86.160530090332
"350",-87.5165277787969,32.4468981474094,83.4976806640625
"351",-87.5165277787969,32.4459722214834,82.7351531982422
"352",-87.5165277787969,32.4410648140761,77.2514724731445
"353",-87.5165277787969,32.4339351844465,76.0479125976562
"354",-87.5165277787969,32.4309722214836,82.490478515625
"355",-87.5164351862043,32.448564814076,83.1959381103516
"356",-87.5164351862043,32.4464351844464,83.4533081054688
"357",-87.5164351862043,32.4456018511131,82.3021545410156
"358",-87.5164351862043,32.4416203696316,73.998291015625
"359",-87.5164351862043,32.4380092585206,76.1195068359375
"360",-87.5164351862043,32.4269907400021,85.771484375
"361",-87.5164351862043,32.4256018511133,88.1882095336914
"362",-87.5163425936117,32.4531944437056,86.1341781616211
"363",-87.5163425936117,32.45263888815,86.6152954101562
"364",-87.5163425936117,32.4459722214834,82.6490097045898
"365",-87.5163425936117,32.4447685177797,79.7396469116211
"366",-87.5163425936117,32.4426388881501,72.499885559082
"367",-87.5163425936117,32.4348611103724,73.1073455810547
"368",-87.5163425936117,32.4345833325947,72.9456787109375
"369",-87.5163425936117,32.432916665928,79.4948425292969
"370",-87.5163425936117,32.4251388881503,88.547607421875
"371",-87.5162500010191,32.4513425918538,84.9307861328125
"372",-87.5162500010191,32.4491203696316,84.0132904052734
"373",-87.5162500010191,32.444490740002,79.3716735839844
"374",-87.5162500010191,32.4438425918538,77.14599609375
"375",-87.5162500010191,32.4432870362983,75.1324920654297
"376",-87.5162500010191,32.4430092585205,73.4275588989258
"377",-87.5162500010191,32.4420833325946,73.1345062255859
"378",-87.5162500010191,32.4334722214835,77.0342712402344
"379",-87.5162500010191,32.4327314807428,79.4948425292969
"380",-87.5162500010191,32.4320833325947,82.2452011108398
"381",-87.5162500010191,32.4311574066688,82.9269714355469
"382",-87.5162500010191,32.4277314807429,85.8493041992188
"383",-87.5162500010191,32.4262499992614,87.6230697631836
"384",-87.5161574084265,32.4518981474093,86.6967849731445
"385",-87.5161574084265,32.4468981474094,83.756721496582
"386",-87.5161574084265,32.4467129622242,83.756721496582
"387",-87.5161574084265,32.4451388881501,80.5943603515625
"388",-87.5161574084265,32.4449537029649,79.9751358032227
"389",-87.5161574084265,32.430879628891,83.3616104125977
"390",-87.5161574084265,32.4260648140762,88.6043930053711
"391",-87.5161574084265,32.4256944437059,89.0279541015625
"392",-87.5160648158339,32.4531944437056,87.3138427734375
"393",-87.5160648158339,32.4491203696316,85.0753936767578
"394",-87.5160648158339,32.4486111103723,83.9583587646484
"395",-87.5160648158339,32.4472685177797,82.8649444580078
"396",-87.5160648158339,32.4272685177799,85.8320770263672
"397",-87.5160648158339,32.424305554817,89.0616226196289
"398",-87.5160648158339,32.423842591854,88.6568374633789
"399",-87.5160648158339,32.4235648140762,87.2323150634766
"400",-87.5159722232413,32.4504166659278,85.3932876586914
"401",-87.5158796306487,32.4525462955575,88.1506500244141
"402",-87.5158796306487,32.439490740002,80.4536285400391
"403",-87.5158796306487,32.4392129622242,80.3753128051758
"404",-87.5158796306487,32.4247685177799,89.2032775878906
"405",-87.5157870380561,32.4531944437056,87.8981475830078
"406",-87.5157870380561,32.4405092585205,79.1404571533203
"407",-87.5157870380561,32.4397685177798,80.2625350952148
"408",-87.5157870380561,32.4390277770391,79.5697860717773
"409",-87.5157870380561,32.4388425918539,79.0771331787109
"410",-87.5157870380561,32.4366203696317,73.1946868896484
"411",-87.5157870380561,32.4363425918539,74.3182373046875
"412",-87.5157870380561,32.435416665928,74.8660736083984
"413",-87.5156944454636,32.4506944437056,86.518669128418
"414",-87.5156944454636,32.4471759251871,83.7856140136719
"415",-87.5156944454636,32.4466203696316,83.2316284179688
"416",-87.5156944454636,32.4464351844464,83.2316284179688
"417",-87.5156944454636,32.4410648140761,76.2488021850586
"418",-87.5156944454636,32.4384722214835,77.4463348388672
"419",-87.5156944454636,32.4370833325946,73.5432586669922
"420",-87.5156944454636,32.4360648140761,76.281005859375
"421",-87.5156944454636,32.4356944437058,76.2754211425781
"422",-87.515601852871,32.4519907400019,87.9212799072266
"423",-87.515601852871,32.4512499992612,87.596923828125
"424",-87.515601852871,32.4495833325945,86.4599609375
"425",-87.515601852871,32.4492129622241,85.994140625
"426",-87.515601852871,32.4487499992612,84.9302139282227
"427",-87.515601852871,32.4402314807428,79.9122772216797
"428",-87.515601852871,32.4395833325946,80.8926391601562
"429",-87.515601852871,32.437916665928,76.6255798339844
"430",-87.515601852871,32.4311574066688,83.8177795410156
"431",-87.515601852871,32.430879628891,84.0575866699219
"432",-87.515601852871,32.4306944437058,84.6997756958008
"433",-87.5155092602784,32.4539351844463,87.8381805419922
"434",-87.5155092602784,32.4531944437056,88.3641357421875
"435",-87.5155092602784,32.45263888815,88.6587371826172
"436",-87.5155092602784,32.4495833325945,86.4599609375
"437",-87.5155092602784,32.4489351844464,85.2300262451172
"438",-87.5155092602784,32.4463425918538,82.5623474121094
"439",-87.5155092602784,32.4454166659279,80.2605133056641
"440",-87.5155092602784,32.4432870362983,74.7724685668945
"441",-87.5155092602784,32.4392129622242,80.7591094970703
"442",-87.5155092602784,32.4344907400021,76.3511505126953
"443",-87.5155092602784,32.4320833325947,81.8862762451172
"444",-87.5155092602784,32.4303240733354,85.0813598632812
"445",-87.5155092602784,32.4295833325947,88.5789337158203
"446",-87.5154166676858,32.4492129622241,85.994140625
"447",-87.5154166676858,32.4371759251872,74.0220947265625
"448",-87.5154166676858,32.4315277770391,82.9569091796875
"449",-87.5153240750932,32.45263888815,89.1482696533203
"450",-87.5153240750932,32.4506944437056,88.9446487426758
"451",-87.5153240750932,32.448564814076,86.0462951660156
"452",-87.5153240750932,32.4392129622242,81.5825805664062
"453",-87.5153240750932,32.4331944437058,80.3563232421875
"454",-87.5153240750932,32.4330092585206,80.3563232421875
"455",-87.5153240750932,32.4254166659281,90.821174621582
"456",-87.5153240750932,32.4243981474096,88.1005935668945
"457",-87.5153240750932,32.4215277770392,87.6296081542969
"458",-87.5152314825006,32.4514351844463,89.0106658935547
"459",-87.5152314825006,32.4501388881501,88.4764175415039
"460",-87.5152314825006,32.4403240733353,79.9711685180664
"461",-87.5152314825006,32.4401388881502,81.4433135986328
"462",-87.5152314825006,32.4388425918539,80.2069702148438
"463",-87.5152314825006,32.4383796288909,78.7031936645508
"464",-87.5152314825006,32.4356018511132,76.1889419555664
"465",-87.5152314825006,32.4345833325947,76.6756973266602
"466",-87.5152314825006,32.4290277770391,89.0336761474609
"467",-87.5152314825006,32.4259722214836,90.0500564575195
"468",-87.5152314825006,32.4256018511133,90.821174621582
"469",-87.5152314825006,32.423842591854,86.8179931640625
"470",-87.515138889908,32.439490740002,81.7891998291016
"471",-87.515138889908,32.430879628891,84.8009185791016
"472",-87.515138889908,32.4245833325948,88.6700134277344
"473",-87.515138889908,32.4231944437059,86.5646820068359
"474",-87.5150462973154,32.4569907400018,86.0796966552734
"475",-87.5150462973154,32.4360648140761,76.432975769043
"476",-87.5150462973154,32.4326388881502,82.8836975097656
"477",-87.5150462973154,32.4239351844466,86.0265350341797
"478",-87.5149537047228,32.4531944437056,89.0043411254883
"479",-87.5149537047228,32.4514351844463,89.9864807128906
"480",-87.5149537047228,32.4493055548167,87.6890563964844
"481",-87.5149537047228,32.4486574066686,86.6771469116211
"482",-87.5149537047228,32.4405092585205,78.7107849121094
"483",-87.5149537047228,32.4400462955576,81.6658020019531
"484",-87.5149537047228,32.4398611103724,82.2216186523438
"485",-87.5149537047228,32.4396759251872,82.2216186523438
"486",-87.5149537047228,32.4248611103725,89.9304885864258
"487",-87.5149537047228,32.4241203696318,86.5312805175781
"488",-87.5148611121302,32.4543055548167,88.76025390625
"489",-87.5148611121302,32.4540277770389,88.7412567138672
"490",-87.5148611121302,32.453564814076,88.8641052246094
"491",-87.5148611121302,32.4528240733352,89.3416748046875
"492",-87.5148611121302,32.4523611103723,89.5571823120117
"493",-87.5148611121302,32.4400462955576,81.6658020019531
"494",-87.5148611121302,32.4390277770391,81.2616271972656
"495",-87.5148611121302,32.4356018511132,76.3897018432617
"496",-87.5148611121302,32.4239351844466,86.0265350341797
"497",-87.5148611121302,32.4231944437059,86.3551940917969
"498",-87.5148611121302,32.4226388881503,88.3292694091797
"499",-87.5147685195376,32.4538425918537,89.2703475952148
"500",-87.5147685195376,32.4501388881501,90.9754257202148
"501",-87.5147685195376,32.4365277770391,76.3299560546875
"502",-87.5147685195376,32.4313425918539,84.7536468505859
"503",-87.514675926945,32.4519907400019,91.2823791503906
"504",-87.514675926945,32.4514351844463,91.6993179321289
