tank: 901 
number of nodes: 1181 
number of edges: 1180 
capital_cost_pump_station: 166000 
ps_OM_cost: 175950 
water_demand: 1.095e-05 
Solution Value: 1.84301e+06 
Solution Value 1: 1.51871e+06 
Solution Value 2: 324300 
diameter[15,19,0.6] 0 
diameter[16,7,0.05] 1 
diameter[16,7,0.06] 0 
diameter[16,7,0.08] 0 
diameter[16,7,0.1] 0 
diameter[16,7,0.15] 0 
diameter[16,7,0.2] 0 
diameter[16,7,0.25] 0 
diameter[16,7,0.3] 0 
diameter[16,7,0.35] 0 
diameter[16,7,0.4] 0 
diameter[16,7,0.45] 0 
diameter[16,7,0.5] 0 
diameter[16,7,0.6] 0 
diameter[17,18,0.05] 0 
diameter[17,18,0.06] 0 
diameter[17,18,0.08] 1 
diameter[17,18,0.1] 0 
diameter[17,18,0.15] 0 
diameter[17,18,0.2] 0 
diameter[17,18,0.25] 0 
diameter[17,18,0.3] 0 
diameter[17,18,0.35] 0 
diameter[17,18,0.4] 0 
diameter[17,18,0.45] 0 
diameter[17,18,0.5] 0 
diameter[17,18,0.6] 0 
diameter[18,13,0.05] 0 
diameter[18,13,0.06] 0 
diameter[18,13,0.08] 1 
diameter[18,13,0.1] 0 
diameter[18,13,0.15] 0 
diameter[18,13,0.2] 0 
diameter[18,13,0.25] 0 
diameter[18,13,0.3] 0 
diameter[18,13,0.35] 0 
diameter[18,13,0.4] 0 
diameter[18,13,0.45] 0 
diameter[18,13,0.5] 0 
diameter[18,13,0.6] 0 
diameter[19,21,0.05] 0 
diameter[19,21,0.06] 0 
diameter[19,21,0.08] 1 
diameter[19,21,0.1] 0 
diameter[19,21,0.15] 0 
diameter[19,21,0.2] 0 
diameter[19,21,0.25] 0 
diameter[19,21,0.3] 0 
diameter[19,21,0.35] 0 
diameter[19,21,0.4] 0 
diameter[19,21,0.45] 0 
diameter[19,21,0.5] 0 
diameter[19,21,0.6] 0 
diameter[21,32,0.05] 1 
diameter[21,32,0.06] 0 
diameter[21,32,0.08] 0 
diameter[21,32,0.1] 0 
diameter[21,32,0.15] 0 
diameter[21,32,0.2] 0 
diameter[21,32,0.25] 0 
diameter[21,32,0.3] 0 
diameter[21,32,0.35] 0 
diameter[21,32,0.4] 0 
diameter[21,32,0.45] 0 
diameter[21,32,0.5] 0 
diameter[21,32,0.6] 0 
diameter[21,22,0.05] 0 
diameter[21,22,0.06] 1 
diameter[21,22,0.08] 0 
diameter[21,22,0.1] 0 
diameter[21,22,0.15] 0 
diameter[21,22,0.2] 0 
diameter[21,22,0.25] 0 
diameter[21,22,0.3] 0 
diameter[21,22,0.35] 0 
diameter[21,22,0.4] 0 
diameter[21,22,0.45] 0 
diameter[21,22,0.5] 0 
diameter[21,22,0.6] 0 
diameter[22,8,0.05] 1 
diameter[22,8,0.06] 0 
diameter[22,8,0.08] 0 
diameter[22,8,0.1] 0 
diameter[22,8,0.15] 0 
diameter[22,8,0.2] 0 
diameter[22,8,0.25] 0 
diameter[22,8,0.3] 0 
diameter[22,8,0.35] 0 
diameter[22,8,0.4] 0 
diameter[22,8,0.45] 0 
diameter[22,8,0.5] 0 
diameter[22,8,0.6] 0 
diameter[25,17,0.05] 0 
diameter[25,17,0.06] 0 
diameter[25,17,0.08] 1 
diameter[25,17,0.1] 0 
diameter[25,17,0.15] 0 
diameter[25,17,0.2] 0 
diameter[25,17,0.25] 0 
diameter[25,17,0.3] 0 
diameter[25,17,0.35] 0 
diameter[25,17,0.4] 0 
diameter[25,17,0.45] 0 
diameter[25,17,0.5] 0 
diameter[25,17,0.6] 0 
diameter[26,10,0.05] 1 
diameter[26,10,0.06] 0 
diameter[26,10,0.08] 0 
diameter[26,10,0.1] 0 
diameter[26,10,0.15] 0 
diameter[26,10,0.2] 0 
diameter[26,10,0.25] 0 
diameter[26,10,0.3] 0 
diameter[26,10,0.35] 0 
diameter[26,10,0.4] 0 
diameter[26,10,0.45] 0 
diameter[26,10,0.5] 0 
diameter[26,10,0.6] 0 
diameter[26,30,0.05] 1 
diameter[26,30,0.06] 0 
diameter[26,30,0.08] 0 
diameter[26,30,0.1] 0 
diameter[26,30,0.15] 0 
diameter[26,30,0.2] 0 
diameter[26,30,0.25] 0 
diameter[26,30,0.3] 0 
diameter[26,30,0.35] 0 
diameter[26,30,0.4] 0 
diameter[26,30,0.45] 0 
diameter[26,30,0.5] 0 
diameter[26,30,0.6] 0 
diameter[28,16,0.05] 1 
diameter[28,16,0.06] 0 
diameter[28,16,0.08] 0 
diameter[28,16,0.1] 0 
diameter[28,16,0.15] 0 
diameter[28,16,0.2] 0 
diameter[28,16,0.25] 0 
diameter[28,16,0.3] 0 
diameter[28,16,0.35] 0 
diameter[28,16,0.4] 0 
diameter[28,16,0.45] 0 
diameter[28,16,0.5] 0 
diameter[28,16,0.6] 0 
diameter[28,20,0.05] 1 
diameter[28,20,0.06] 0 
diameter[28,20,0.08] 0 
diameter[28,20,0.1] 0 
diameter[28,20,0.15] 0 
diameter[28,20,0.2] 0 
diameter[28,20,0.25] 0 
diameter[28,20,0.3] 0 
diameter[28,20,0.35] 0 
diameter[28,20,0.4] 0 
diameter[28,20,0.45] 0 
diameter[28,20,0.5] 0 
diameter[28,20,0.6] 0 
diameter[28,36,0.05] 1 
diameter[28,36,0.06] 0 
diameter[28,36,0.08] 0 
diameter[28,36,0.1] 0 
diameter[28,36,0.15] 0 
diameter[28,36,0.2] 0 
diameter[28,36,0.25] 0 
diameter[28,36,0.3] 0 
diameter[28,36,0.35] 0 
diameter[28,36,0.4] 0 
diameter[28,36,0.45] 0 
diameter[28,36,0.5] 0 
diameter[28,36,0.6] 0 
diameter[31,25,0.05] 0 
diameter[31,25,0.06] 0 
diameter[31,25,0.08] 0 
diameter[31,25,0.1] 1 
diameter[31,25,0.15] 0 
diameter[31,25,0.2] 0 
diameter[31,25,0.25] 0 
diameter[31,25,0.3] 0 
diameter[31,25,0.35] 0 
diameter[31,25,0.4] 0 
diameter[31,25,0.45] 0 
diameter[31,25,0.5] 0 
diameter[31,25,0.6] 0 
diameter[31,35,0.05] 1 
diameter[31,35,0.06] 0 
diameter[31,35,0.08] 0 
diameter[31,35,0.1] 0 
diameter[31,35,0.15] 0 
diameter[31,35,0.2] 0 
diameter[31,35,0.25] 0 
diameter[31,35,0.3] 0 
diameter[31,35,0.35] 0 
diameter[31,35,0.4] 0 
diameter[31,35,0.45] 0 
diameter[31,35,0.5] 0 
diameter[31,35,0.6] 0 
diameter[33,34,0.05] 1 
diameter[33,34,0.06] 0 
diameter[33,34,0.08] 0 
diameter[33,34,0.1] 0 
diameter[33,34,0.15] 0 
diameter[33,34,0.2] 0 
diameter[33,34,0.25] 0 
diameter[33,34,0.3] 0 
diameter[33,34,0.35] 0 
diameter[33,34,0.4] 0 
diameter[33,34,0.45] 0 
diameter[33,34,0.5] 0 
diameter[33,34,0.6] 0 
diameter[34,41,0.05] 1 
diameter[34,41,0.06] 0 
diameter[34,41,0.08] 0 
diameter[34,41,0.1] 0 
diameter[34,41,0.15] 0 
diameter[34,41,0.2] 0 
diameter[34,41,0.25] 0 
diameter[34,41,0.3] 0 
diameter[34,41,0.35] 0 
diameter[34,41,0.4] 0 
diameter[34,41,0.45] 0 
diameter[34,41,0.5] 0 
diameter[34,41,0.6] 0 
diameter[35,27,0.05] 1 
diameter[35,27,0.06] 0 
diameter[35,27,0.08] 0 
diameter[35,27,0.1] 0 
diameter[35,27,0.15] 0 
diameter[35,27,0.2] 0 
diameter[35,27,0.25] 0 
diameter[35,27,0.3] 0 
diameter[35,27,0.35] 0 
diameter[35,27,0.4] 0 
diameter[35,27,0.45] 0 
diameter[35,27,0.5] 0 
diameter[35,27,0.6] 0 
diameter[37,31,0.05] 0 
diameter[37,31,0.06] 0 
diameter[37,31,0.08] 0 
diameter[37,31,0.1] 1 
diameter[37,31,0.15] 0 
diameter[37,31,0.2] 0 
diameter[37,31,0.25] 0 
diameter[37,31,0.3] 0 
diameter[37,31,0.35] 0 
diameter[37,31,0.4] 0 
diameter[37,31,0.45] 0 
diameter[37,31,0.5] 0 
diameter[37,31,0.6] 0 
diameter[38,33,0.05] 1 
diameter[38,33,0.06] 0 
diameter[38,33,0.08] 0 
diameter[38,33,0.1] 0 
diameter[38,33,0.15] 0 
diameter[38,33,0.2] 0 
diameter[38,33,0.25] 0 
diameter[38,33,0.3] 0 
diameter[38,33,0.35] 0 
diameter[38,33,0.4] 0 
diameter[38,33,0.45] 0 
diameter[38,33,0.5] 0 
diameter[38,33,0.6] 0 
diameter[39,28,0.05] 0 
diameter[39,28,0.06] 1 
diameter[39,28,0.08] 0 
diameter[39,28,0.1] 0 
diameter[39,28,0.15] 0 
diameter[39,28,0.2] 0 
diameter[39,28,0.25] 0 
diameter[39,28,0.3] 0 
diameter[39,28,0.35] 0 
diameter[39,28,0.4] 0 
diameter[39,28,0.45] 0 
diameter[39,28,0.5] 0 
diameter[39,28,0.6] 0 
diameter[40,29,0.05] 1 
diameter[40,29,0.06] 0 
diameter[40,29,0.08] 0 
diameter[40,29,0.1] 0 
diameter[40,29,0.15] 0 
diameter[40,29,0.2] 0 
diameter[40,29,0.25] 0 
diameter[40,29,0.3] 0 
diameter[40,29,0.35] 0 
diameter[40,29,0.4] 0 
diameter[40,29,0.45] 0 
diameter[40,29,0.5] 0 
diameter[40,29,0.6] 0 
diameter[42,37,0.05] 0 
diameter[42,37,0.06] 0 
diameter[42,37,0.08] 0 
diameter[42,37,0.1] 1 
diameter[42,37,0.15] 0 
diameter[42,37,0.2] 0 
diameter[42,37,0.25] 0 
diameter[42,37,0.3] 0 
diameter[42,37,0.35] 0 
diameter[42,37,0.4] 0 
diameter[42,37,0.45] 0 
diameter[42,37,0.5] 0 
diameter[42,37,0.6] 0 
diameter[42,40,0.05] 1 
diameter[42,40,0.06] 0 
diameter[42,40,0.08] 0 
diameter[42,40,0.1] 0 
diameter[42,40,0.15] 0 
diameter[42,40,0.2] 0 
diameter[42,40,0.25] 0 
diameter[42,40,0.3] 0 
diameter[42,40,0.35] 0 
diameter[42,40,0.4] 0 
diameter[42,40,0.45] 0 
diameter[42,40,0.5] 0 
diameter[42,40,0.6] 0 
diameter[43,26,0.05] 0 
diameter[43,26,0.06] 1 
diameter[43,26,0.08] 0 
diameter[43,26,0.1] 0 
diameter[43,26,0.15] 0 
diameter[43,26,0.2] 0 
diameter[43,26,0.25] 0 
diameter[43,26,0.3] 0 
diameter[43,26,0.35] 0 
diameter[43,26,0.4] 0 
diameter[43,26,0.45] 0 
diameter[43,26,0.5] 0 
diameter[43,26,0.6] 0 
diameter[44,39,0.05] 0 
diameter[44,39,0.06] 1 
diameter[44,39,0.08] 0 
diameter[44,39,0.1] 0 
diameter[44,39,0.15] 0 
diameter[44,39,0.2] 0 
diameter[44,39,0.25] 0 
diameter[44,39,0.3] 0 
diameter[44,39,0.35] 0 
diameter[44,39,0.4] 0 
diameter[44,39,0.45] 0 
diameter[44,39,0.5] 0 
diameter[44,39,0.6] 0 
diameter[45,44,0.05] 0 
diameter[45,44,0.06] 1 
diameter[45,44,0.08] 0 
diameter[45,44,0.1] 0 
diameter[45,44,0.15] 0 
diameter[45,44,0.2] 0 
diameter[45,44,0.25] 0 
diameter[45,44,0.3] 0 
diameter[45,44,0.35] 0 
diameter[45,44,0.4] 0 
diameter[45,44,0.45] 0 
diameter[45,44,0.5] 0 
diameter[45,44,0.6] 0 
diameter[46,42,0.05] 0 
diameter[46,42,0.06] 0 
diameter[46,42,0.08] 0 
diameter[46,42,0.1] 1 
diameter[46,42,0.15] 0 
diameter[46,42,0.2] 0 
diameter[46,42,0.25] 0 
diameter[46,42,0.3] 0 
diameter[46,42,0.35] 0 
diameter[46,42,0.4] 0 
diameter[46,42,0.45] 0 
diameter[46,42,0.5] 0 
diameter[46,42,0.6] 0 
diameter[46,51,0.05] 0 
diameter[46,51,0.06] 0 
diameter[46,51,0.08] 1 
diameter[46,51,0.1] 0 
diameter[46,51,0.15] 0 
diameter[46,51,0.2] 0 
diameter[46,51,0.25] 0 
diameter[46,51,0.3] 0 
diameter[46,51,0.35] 0 
diameter[46,51,0.4] 0 
diameter[46,51,0.45] 0 
diameter[46,51,0.5] 0 
diameter[46,51,0.6] 0 
diameter[49,46,0.05] 0 
diameter[49,46,0.06] 0 
diameter[49,46,0.08] 0 
diameter[49,46,0.1] 1 
diameter[49,46,0.15] 0 
diameter[49,46,0.2] 0 
diameter[49,46,0.25] 0 
diameter[49,46,0.3] 0 
diameter[49,46,0.35] 0 
diameter[49,46,0.4] 0 
diameter[49,46,0.45] 0 
diameter[49,46,0.5] 0 
diameter[49,46,0.6] 0 
diameter[50,48,0.05] 1 
diameter[50,48,0.06] 0 
diameter[50,48,0.08] 0 
diameter[50,48,0.1] 0 
diameter[50,48,0.15] 0 
diameter[50,48,0.2] 0 
diameter[50,48,0.25] 0 
diameter[50,48,0.3] 0 
diameter[50,48,0.35] 0 
diameter[50,48,0.4] 0 
diameter[50,48,0.45] 0 
diameter[50,48,0.5] 0 
diameter[50,48,0.6] 0 
diameter[50,49,0.05] 0 
diameter[50,49,0.06] 0 
diameter[50,49,0.08] 0 
diameter[50,49,0.1] 1 
diameter[50,49,0.15] 0 
diameter[50,49,0.2] 0 
diameter[50,49,0.25] 0 
diameter[50,49,0.3] 0 
diameter[50,49,0.35] 0 
diameter[50,49,0.4] 0 
diameter[50,49,0.45] 0 
diameter[50,49,0.5] 0 
diameter[50,49,0.6] 0 
diameter[51,47,0.05] 1 
diameter[51,47,0.06] 0 
diameter[51,47,0.08] 0 
diameter[51,47,0.1] 0 
diameter[51,47,0.15] 0 
diameter[51,47,0.2] 0 
diameter[51,47,0.25] 0 
diameter[51,47,0.3] 0 
diameter[51,47,0.35] 0 
diameter[51,47,0.4] 0 
diameter[51,47,0.45] 0 
diameter[51,47,0.5] 0 
diameter[51,47,0.6] 0 
diameter[51,56,0.05] 0 
diameter[51,56,0.06] 1 
diameter[51,56,0.08] 0 
diameter[51,56,0.1] 0 
diameter[51,56,0.15] 0 
diameter[51,56,0.2] 0 
diameter[51,56,0.25] 0 
diameter[51,56,0.3] 0 
diameter[51,56,0.35] 0 
diameter[51,56,0.4] 0 
diameter[51,56,0.45] 0 
diameter[51,56,0.5] 0 
diameter[51,56,0.6] 0 
diameter[53,45,0.05] 0 
diameter[53,45,0.06] 1 
diameter[53,45,0.08] 0 
diameter[53,45,0.1] 0 
diameter[53,45,0.15] 0 
diameter[53,45,0.2] 0 
diameter[53,45,0.25] 0 
diameter[53,45,0.3] 0 
diameter[53,45,0.35] 0 
diameter[53,45,0.4] 0 
diameter[53,45,0.45] 0 
diameter[53,45,0.5] 0 
diameter[53,45,0.6] 0 
diameter[56,54,0.05] 1 
diameter[56,54,0.06] 0 
diameter[56,54,0.08] 0 
diameter[56,54,0.1] 0 
diameter[56,54,0.15] 0 
diameter[56,54,0.2] 0 
diameter[56,54,0.25] 0 
diameter[56,54,0.3] 0 
diameter[56,54,0.35] 0 
diameter[56,54,0.4] 0 
diameter[56,54,0.45] 0 
diameter[56,54,0.5] 0 
diameter[56,54,0.6] 0 
diameter[56,64,0.05] 1 
diameter[56,64,0.06] 0 
diameter[56,64,0.08] 0 
diameter[56,64,0.1] 0 
diameter[56,64,0.15] 0 
diameter[56,64,0.2] 0 
diameter[56,64,0.25] 0 
diameter[56,64,0.3] 0 
diameter[56,64,0.35] 0 
diameter[56,64,0.4] 0 
diameter[56,64,0.45] 0 
diameter[56,64,0.5] 0 
diameter[56,64,0.6] 0 
diameter[57,50,0.05] 0 
diameter[57,50,0.06] 0 
diameter[57,50,0.08] 0 
diameter[57,50,0.1] 1 
diameter[57,50,0.15] 0 
diameter[57,50,0.2] 0 
diameter[57,50,0.25] 0 
diameter[57,50,0.3] 0 
diameter[57,50,0.35] 0 
diameter[57,50,0.4] 0 
diameter[57,50,0.45] 0 
diameter[57,50,0.5] 0 
diameter[57,50,0.6] 0 
diameter[59,53,0.05] 0 
diameter[59,53,0.06] 1 
diameter[59,53,0.08] 0 
diameter[59,53,0.1] 0 
diameter[59,53,0.15] 0 
diameter[59,53,0.2] 0 
diameter[59,53,0.25] 0 
diameter[59,53,0.3] 0 
diameter[59,53,0.35] 0 
diameter[59,53,0.4] 0 
diameter[59,53,0.45] 0 
diameter[59,53,0.5] 0 
diameter[59,53,0.6] 0 
diameter[59,60,0.05] 1 
diameter[59,60,0.06] 0 
diameter[59,60,0.08] 0 
diameter[59,60,0.1] 0 
diameter[59,60,0.15] 0 
diameter[59,60,0.2] 0 
diameter[59,60,0.25] 0 
diameter[59,60,0.3] 0 
diameter[59,60,0.35] 0 
diameter[59,60,0.4] 0 
diameter[59,60,0.45] 0 
diameter[59,60,0.5] 0 
diameter[59,60,0.6] 0 
diameter[60,52,0.05] 1 
diameter[60,52,0.06] 0 
diameter[60,52,0.08] 0 
diameter[60,52,0.1] 0 
diameter[60,52,0.15] 0 
diameter[60,52,0.2] 0 
diameter[60,52,0.25] 0 
diameter[60,52,0.3] 0 
diameter[60,52,0.35] 0 
diameter[60,52,0.4] 0 
diameter[60,52,0.45] 0 
diameter[60,52,0.5] 0 
diameter[60,52,0.6] 0 
diameter[61,58,0.05] 1 
diameter[61,58,0.06] 0 
diameter[61,58,0.08] 0 
diameter[61,58,0.1] 0 
diameter[61,58,0.15] 0 
diameter[61,58,0.2] 0 
diameter[61,58,0.25] 0 
diameter[61,58,0.3] 0 
diameter[61,58,0.35] 0 
diameter[61,58,0.4] 0 
diameter[61,58,0.45] 0 
diameter[61,58,0.5] 0 
diameter[61,58,0.6] 0 
diameter[62,57,0.05] 0 
diameter[62,57,0.06] 0 
diameter[62,57,0.08] 0 
diameter[62,57,0.1] 1 
diameter[62,57,0.15] 0 
diameter[62,57,0.2] 0 
diameter[62,57,0.25] 0 
diameter[62,57,0.3] 0 
diameter[62,57,0.35] 0 
diameter[62,57,0.4] 0 
diameter[62,57,0.45] 0 
diameter[62,57,0.5] 0 
diameter[62,57,0.6] 0 
diameter[63,61,0.05] 1 
diameter[63,61,0.06] 0 
diameter[63,61,0.08] 0 
diameter[63,61,0.1] 0 
diameter[63,61,0.15] 0 
diameter[63,61,0.2] 0 
diameter[63,61,0.25] 0 
diameter[63,61,0.3] 0 
diameter[63,61,0.35] 0 
diameter[63,61,0.4] 0 
diameter[63,61,0.45] 0 
diameter[63,61,0.5] 0 
diameter[63,61,0.6] 0 
diameter[64,67,0.05] 1 
diameter[64,67,0.06] 0 
diameter[64,67,0.08] 0 
diameter[64,67,0.1] 0 
diameter[64,67,0.15] 0 
diameter[64,67,0.2] 0 
diameter[64,67,0.25] 0 
diameter[64,67,0.3] 0 
diameter[64,67,0.35] 0 
diameter[64,67,0.4] 0 
diameter[64,67,0.45] 0 
diameter[64,67,0.5] 0 
diameter[64,67,0.6] 0 
diameter[65,63,0.05] 1 
diameter[65,63,0.06] 0 
diameter[65,63,0.08] 0 
diameter[65,63,0.1] 0 
diameter[65,63,0.15] 0 
diameter[65,63,0.2] 0 
diameter[65,63,0.25] 0 
diameter[65,63,0.3] 0 
diameter[65,63,0.35] 0 
diameter[65,63,0.4] 0 
diameter[65,63,0.45] 0 
diameter[65,63,0.5] 0 
diameter[65,63,0.6] 0 
diameter[68,55,0.05] 1 
diameter[68,55,0.06] 0 
diameter[68,55,0.08] 0 
diameter[68,55,0.1] 0 
diameter[68,55,0.15] 0 
diameter[68,55,0.2] 0 
diameter[68,55,0.25] 0 
diameter[68,55,0.3] 0 
diameter[68,55,0.35] 0 
diameter[68,55,0.4] 0 
diameter[68,55,0.45] 0 
diameter[68,55,0.5] 0 
diameter[68,55,0.6] 0 
diameter[70,69,0.05] 1 
diameter[70,69,0.06] 0 
diameter[70,69,0.08] 0 
diameter[70,69,0.1] 0 
diameter[70,69,0.15] 0 
diameter[70,69,0.2] 0 
diameter[70,69,0.25] 0 
diameter[70,69,0.3] 0 
diameter[70,69,0.35] 0 
diameter[70,69,0.4] 0 
diameter[70,69,0.45] 0 
diameter[70,69,0.5] 0 
diameter[70,69,0.6] 0 
diameter[71,70,0.05] 1 
diameter[71,70,0.06] 0 
diameter[71,70,0.08] 0 
diameter[71,70,0.1] 0 
diameter[71,70,0.15] 0 
diameter[71,70,0.2] 0 
diameter[71,70,0.25] 0 
diameter[71,70,0.3] 0 
diameter[71,70,0.35] 0 
diameter[71,70,0.4] 0 
diameter[71,70,0.45] 0 
diameter[71,70,0.5] 0 
diameter[71,70,0.6] 0 
diameter[72,73,0.05] 1 
diameter[72,73,0.06] 0 
diameter[72,73,0.08] 0 
diameter[72,73,0.1] 0 
diameter[72,73,0.15] 0 
diameter[72,73,0.2] 0 
diameter[72,73,0.25] 0 
diameter[72,73,0.3] 0 
diameter[72,73,0.35] 0 
diameter[72,73,0.4] 0 
diameter[72,73,0.45] 0 
diameter[72,73,0.5] 0 
diameter[72,73,0.6] 0 
diameter[73,74,0.05] 1 
diameter[73,74,0.06] 0 
diameter[73,74,0.08] 0 
diameter[73,74,0.1] 0 
diameter[73,74,0.15] 0 
diameter[73,74,0.2] 0 
diameter[73,74,0.25] 0 
diameter[73,74,0.3] 0 
diameter[73,74,0.35] 0 
diameter[73,74,0.4] 0 
diameter[73,74,0.45] 0 
diameter[73,74,0.5] 0 
diameter[73,74,0.6] 0 
diameter[75,65,0.05] 1 
diameter[75,65,0.06] 0 
